doi,journal,keywords,title,url,dataset
,,"SNAP Participation,WIC Participation,Fruit and vegetable intake,Food Security,FoodAPS-FS,Analyzed",Impact of SNAP and WIC Program Participation on Consumption of Fruits and Vegetables,https://tind-customer-agecon.s3.amazonaws.com/0e98be66-0204-4cf5-ab49-54c4fb9dfb23?response-content-disposition=inline%3B%20filename%2A%3DUTF-8%27%27SAEA2018-Sitienei-Snap-Paper.pdf&response-content-type=application%2Fpdf&AWSAccessKeyId=AKIAXL7W7Q3XHXDVDQYS&Expires=1564429733&Signature=qae%2FfDxFuWLPrDaLyzy58w9z1XI%3D,"dataset-026,,,,,,,"
,,"Food Acquisitions,Free Food,SNAP,Food Expenditure,Food Away From Home,Supermarkets,Restaurants,School Meals,FoodAPS-FS,Analyzed",Where Households Get Food in a Typical Week: Findings From USDA’s FoodAPS,https://www.ers.usda.gov/webdocs/publications/80542/eib-156.pdf?v=0,"dataset-026,,,,,,,"
,,"Food Expenditures,SNAP,SNAP Benefit Cycle,National Household Food Acquisition and Purchase Survey,Food Insecurity,FoodAPS-FS,Analyzed",The Food-Spending Patterns of Households Participating in the Supplemental Nutrition Assistance Program: Findings From USDA’s FoodAPS,https://www.ers.usda.gov/webdocs/publications/84780/eib-176.pdf?v=0,"dataset-026,,,,,,,"
,,"Food Expenditure,Food Shopping Patterns,SNAP,WIC,Food Security,FoodAPS-FS,Analyzed,CPS-FSS,NHIS-FSS,Citation",Where Do Americans Usually Shop for Food and How Do They Travel To Get There? Initial Findings From the National Household Food Acquisition and Purchase Survey,https://www.ers.usda.gov/webdocs/publications/43953/eib138_errata.pdf?v=2948.4,"dataset-026,,,,,,dataset-050,dataset-033"
,,"Food Insecurity,Local Food Access,Food Shopping,Food Pricing,Food Purchases,Food Infrastructure,FoodAPS-FS,Analyzed,FSSM",The spatial context of food shopping: Understanding how local food access and pricing affect household behavior,,",,,,,,,"
,,"Food Prices,SNAP,Thrifty Food Plan,FoodAPS-FS,Analyzed",Variation in Food Prices and SNAP Adequacy for Purchasing the Thrifty Food Plan,https://uknowledge.uky.edu/cgi/viewcontent.cgi?article=1117&context=ukcpr_papers,"dataset-026,,,,,,,"
,,"Food Prices,Food Insecurity,Diet Quality,SNAP,Consumer Competency,Low-Income Households,FoodAPS-FS,Analyzed",The Effect of Food Price on Food Insecurity and Diet Quality: Exploring Potential Moderating Roles of SNAP and Consumer Competency,https://uknowledge.uky.edu/cgi/viewcontent.cgi?article=1114&context=ukcpr_papers,"dataset-026,,,,,,,"
,,"Supermarkets,Food Insecurity,Obesity,Food Desert,Poverty Areas,FoodAPS-FS,Analyzed,FSSM",Supermarket Proximity and Price: Food Insecurity and Obesity in the United States,http://ukcpr.org/sites/ukcpr/files/research-pdfs/DP2016-05_Laraia_Downing.pdf,",,,,,,,"
,,"Propensity Score Matching,Diet and Health Behavior,Dietary Supplements,Obesity,Healthy Eating Index-2010,NHANES-FSQ,Analyzed",Linking Diet-Health Behaviour and Obesity using Propensity Score Matching,https://tind-customer-agecon.s3.amazonaws.com/75de4939-3d5e-4685-bbad-5ca67e653ed4?response-content-disposition=inline%3B%20filename%2A%3DUTF-8%27%27Diet_Health_Behaviour_and_Obesity_Bemile_Anders_EAAE.pdf&response-content-type=application%2Fpdf&AWSAccessKeyId=AKIAXL7W7Q3XHXDVDQYS&Expires=1564433155&Signature=YQc6n4aG5EQHuivLHvDg3FCmRzc%3D,",,,dataset-048,dataset-057,dataset-017,,"
,,"Nutrition Assistance Program,SNAP,SNAP Participation,Diet Quality,NHANES-FSQ,Analyzed","Diet Quality of Americans by SNAP Participation Status: Data from the National Health and Nutrition Examination Survey, 2007–2010",https://fns-prod.azureedge.net/sites/default/files/ops/NHANES-SNAP07-10.pdf,"dataset-026,,,dataset-048,,dataset-017,,"
,,"Food Insecurity,Disability,NHIS-FSS,Analyzed,FSSM",Food Insecurity And Types Of Disability,https://pdfs.semanticscholar.org/67bc/6a6f4cc63a4db5db1d712de0369131803538.pdf,",,,,,,dataset-050,"
,,"Food insecurity,Seniors,United States,Health Consequences,Senior Hunger,NHANES-FSQ,Analyzed",The Health Consequences Of Senior Hunger In The United States: Evidence From The 1999-2014 Nhanes,https://www.feedingamerica.org/sites/default/files/research/senior-hunger-research/senior-health-consequences-2014.pdf,",,,dataset-048,,dataset-017,,"
,,"Food Insecurity,Health,Chronic Illness,Self-assessed Health,Working-Age Adults,Low-Income,NHIS-FSS,Analyzed","Food Insecurity,Chronic Disease, and Health Among Working-Age Adults",https://nopren.org/wp-content/uploads/2017/08/ERS-Report-Food-Insecurity-Chronic-Disease-and-Health-Among-Working-Age-Adults.pdf,",,,,,,dataset-050,"
,,"Food Insecurity,Health Care Utilization,Childhood Food Insecurity,Health Consequences,PSID-FFSS,Analyzed",The long-term health consequences of childhood food insecurity,,",,,,,,,"
,,"Food Security,Intergenerational Transmission,Nonparametric Bound Analysis,PSID-FFSS,Analyzed",The intergenerational transmission of food security: A nonparametric bounds analysis,,",,,,,,,"
,,"Food Insecurity,Educational Access,Educational Investment,Intergenerational Transmission,PSID-FFSS,Analyzed",Does early food insecurity impede the educational access needed to become food secure,,",,,,,,,"
,,"Childhood Food Insecurity,Adolescent Food Insecurity,Life Outcomes,Stressful Life Experiences,PSID-FFSS,Analyzed,FSSM",Childhood and adolescent food security and young adult outcomes,,"dataset-049,,,,,,,"
,,"Nutrition Assistance Program,Parental Nutritional Knowledge,Family Foodways,Food Security,Child Well-Being,SNAP Participation,WIC Participation,PSID-FFSS,Analyzed,FSSM","The influence of nutrition assistance program participation, parental nutritional knowledge, and family foodways on food security and child well-being",,"dataset-026,,,,,,,"
10.1007/s10834-016-9500-9,Journal of family and economic issues,"Food Insecurity,Race/ethnicity,Low-income,CPS-FSS,Analyzed,Econ Tier 3","A Decade of Change: Measuring the Extent, Depth and Severity of Food Insecurity",http://www.ncbi.nlm.nih.gov/pubmed/28239245,",,,,,,,dataset-033"
,,"Food Insecurity,Trends,Determinants of Food Insecurity,CPS-FSS,PSID-FFSS,Analyzed","Panel Paper: Food Insecurity in the Psid: A Comparison with the Levels, Trends, Determinants, and Correlates in the CPS 1999-2017",,",,,,,,,dataset-033"
10.2105/AJPH.2016.303439,American journal of public health,"Adult,Costs and Cost Analysis,Diet,Female,Food Assistance,Food Supply,Humans,Male,Middle Aged,Residence Characteristics,FoodAPS-FS,Analyzed,NonE Tier 1",Moderation of the Relation of County-Level Cost of Living to Nutrition by the Supplemental Nutrition Assistance Program,http://www.ncbi.nlm.nih.gov/pubmed/27631742,",,,,,,,"
10.1186/s12889-015-2651-z,,"Adult,African Americans,Age Factors,Aged,Body Weight,Consumer Behavior,Continental Population Groups,European Continental Ancestry Group,Fast Foods,Female,Food Labeling,Hispanic Americans,Humans,Logistic Models,Male,Middle Aged,Nutrition Surveys,Nutritional Status,Socioeconomic Factors,Weight Loss,Flexible Consumer Behavior Survey,FCBS,NonE Tier 1,Analyzed,Fast food labels,Packaged food labels,Weight loss behaviors",Differences in consumer use of food labels by weight loss strategies and demographic characteristics,https://www.ncbi.nlm.nih.gov/pubmed/26690655,"dataset-301,,,,,,,"
10.1039/c7fo01650f,Food & function,"FCBS,Flexible Consumer Behavior Survey,NHANES,National Health and Nutrition Examination Survey,Adolescent,Adult,Aged,Child,population studies,Preschool Child,Feeding Behavior,Female,Fruit,Fruit and Vegetable Juices,Health Surveys,Humans,Male,Middle Aged,Nutrition Surveys,United States,Young Adult,NonE Tier 2,Analyzed","Assessing the consumption of berries and associated factors in the United States using the National Health and Nutrition Examination Survey (NHANES), 2007-2012",http://www.ncbi.nlm.nih.gov/pubmed/29345702,",,,,,dataset-017,,"
10.1016/j.ehb.2015.04.003,,"Adult,Age Factors,Body Height,Body Mass Index,Body Weight,Continental Population Groups,Female,Humans,Male,Middle Aged,Obesity,Reproducibility of Results,Self Report,Sex Factors,Surveys and Questionnaires,Measurement error,Obesity,Validation data,EHM,Eating and Health Module,Eating & Health Module,Econ Tier 1,analyzed",Adjusting body mass for measurement error with invalid validation data,https://www.ncbi.nlm.nih.gov/pubmed/26072329,",,,,,,,"
,,"SNAP,Social Safety Net,Food Insecurity,Poor Health,Economic Downturn,Income Volatility,NHIS-FSS,Analyzed,CPS-FSS,Citation",How Well Does SNAP Protect Families Against the Risk of Food Insecurity and Poor Health During Economic Downturns?,,"dataset-026,,,,,,dataset-050,dataset-033"
,,"Nutrition,Weight control,Behavioral,Public Health,Beverages,Sleep,Obesity,Distracted Eating,Prevention Research,Modeling,Relationship testing,State,National,Education,Skill building,Behavior change,Policy,Nonexperimental,Adults,Race,Ethnicity,EHM,Eating and Health Module,Eating & Health Module,NonE Tier 1,analyzed","New Pathways From Short Sleep to Obesity? Associations Between Short Sleep and ""Secondary"" Eating and Drinking Behavior.",,",,,,,,,"
10.1016/j.jand.2015.05.003,,"Adult,Aged,Body Mass Index,Cross-Sectional Studies,Diet,Eating,Educational Status,Fast Foods,Feeding Behavior,Female,Food Preferences,Humans,Impulsive Behavior,Income,Male,Middle Aged,Restaurants,Sex Factors,Surveys and Questionnaires,Convenience,Delay discounting,Dietary behaviors,Fast food,Impulsivity,Flexible Consumer Behavior Survey,FCBS,NonE Tier 1,Analyzed",Impulsivity and Fast-Food Consumption: A Cross-Sectional Study among Working Adults,https://www.ncbi.nlm.nih.gov/pubmed/26095434,"dataset-301,,,,,,,"
10.1016/j.whi.2018.10.002,,"Adolescent,Adult,Cross-Sectional Studies,Female,Health Behavior,Humans,Logistic Models,Middle Aged,Mothers,Obesity,Risk Factors,Social Behavior,Socioeconomic Factors,Time Factors,Young Adult,EHM,Eating and Health Module,Eating & Health Module,NonE Tier 2,Analyzed",The Role of Time Use Behaviors in the Risk of Obesity among Low-Income Mothers,https://www.ncbi.nlm.nih.gov/pubmed/30446329,",,,,,,,"
10.1371/journal.pone.0158422,,"Eating,Fasting,Feeding Behavior,Food,Food Assistance,Food Supply,Humans,Hunger,Nutrition Surveys,Nutritional Status,Poverty,EHM,Eating and Health Module,Eating & Health Module,CPS-FSS,Citation,NonE Tier 1,Analyzed",SNAP Participants' Eating Patterns over the Benefit Month: A Time Use Perspective,https://www.ncbi.nlm.nih.gov/pubmed/27410962,",,,,,,,dataset-033"
10.1017/S1368980014000287,,"Acculturation,Activities of Daily Living,Adult,Cooking,Cross-Sectional Studies,Diet,Diet Surveys,Fast Foods,Feeding Behavior,Female,Food Preferences,Humans,Language,Male,Mexican Americans,Middle Aged,Multilingualism,Nutrition Policy,Patient Compliance,Time Factors,United States,Young Adult,Acculturation,Food,Health disparities,Latino health,Flexible Consumer Behavior Survey,FCBS,NonE Tier 1,Analyzed",Language use affects food behaviours and food values among Mexican-origin adults in the USA,https://www.ncbi.nlm.nih.gov/pubmed/24698136,"dataset-301,,,,,,,"
10.1016/j.jand.2014.04.023,,"Adolescent,Adolescent Nutritional Physiological Phenomena,Adult,Analysis of Variance,Child,Child Nutritional Physiological Phenomena/ethnology,Consumer Behavior/economics,Cross-Sectional Studies,Diet/adverse effects/economics/ethnology,Family,Female,Health Promotion,Humans,Income,Least-Squares Analysis,Male,Nutrition Policy,Nutrition Surveys,Patient Compliance/ethnology,United States,Young Adult,Family income,Home food availability,Home food environment,National Health and Nutrition Examination Survey (NHANES),Race/ethnicity,FCBS,Flexible Consumer Behavior Survey,Analyzed,NonE Tier 1",Race/ethnicity and income in relation to the home food environment in US youth aged 6 to 19 years,https://www.ncbi.nlm.nih.gov/pubmed/24935611,",,,,,dataset-017,,"
10.1093/aepp/ppy034,,"Food Expenditures,Food Assistance,Food Environment,Houshoeld Survey,Diary Survey,FoodAPS-FS,FoodAPS,CPS-FSS,NHIS-FSS,Citation,Econ Tier 2",The National Household Food Acquisition and Purchase Survey: Innovations and Research Insights,https://www.doi.org/10.1093/aepp/ppy034,",,,,,,dataset-050,dataset-033"
10.1002/oby.21596,,"Adult,Aged,Body Mass Index,Cross-Sectional Studies,Exercise,Female,Humans,Leisure Activities,Male,Middle Aged,Obesity,Sleep,Sports,Surveys and Questionnaires,Television,United States,Young Adult,EHM,Eating and Health Module,Eating & Health Module,NonE Tier 1,analyzed",Relationships between time use and obesity in a representative sample of Americans,https://www.ncbi.nlm.nih.gov/pubmed/27542679,",,,,,,,"
,,"EHM,Eating and Health Module,Eating & Health Module,Econ Tier 2",Time in eating and food preparation among single adults,,",,,,,,,"
10.1016/j.appet.2017.03.032,,"Activities of Daily Living,Adolescent,Adult,Aged,Aged, 80 and over,Employment,Family,Family Characteristics,Family Relations,Female,Healthy Diet,Humans,Male,Meals,Middle Aged,Nutrition Surveys,Patient Compliance,Sex Characteristics,Single Person,Spouses,United States,Young Adult,EHM,Eating and Health Module,Eating & Health Module,NonE Tier 1,analyzed","Deconstructing family meals: Do family structure, gender and employment status influence the odds of having a family meal?",https://www.ncbi.nlm.nih.gov/pubmed/28347778,",,,,,,,"
10.1016/j.appet.2014.10.015,,"Acculturation,Adult,Child,Cooking,Cross-Sectional Studies,Data Collection,Diet,Emigrants and Immigrants,Emigration and Immigration,Employment,Family,Female,Hispanic Americans,Humans,Meals,Mothers,Obesity,Time Management,United States,Work,Dietary acculturation,Family meals,Food preparation,Maternal employment,Time use,EHM,Eating and Health Module,Eating & Health Module,NonE Tier 1,Analyzed","Maternal employment, acculturation, and time spent in food-related behaviors among Hispanic mothers in the United States. Evidence from the American Time Use Survey",https://www.ncbi.nlm.nih.gov/pubmed/25451579,",,,,,,,"
10.3390/nu10121877,Nutrients,"Adult,Data Collection,Diabetes Mellitus epidemiology,prevention & control,Food, Organic economics,Humans,Nutrition Surveys,Prevalence,United States/epidemiology,FCBS,Flexible Consumer Behavior Survey,NonE Tier 1,Analyzed",Inverse Association between Organic Food Purchase and Diabetes Mellitus in US Adults,http://www.ncbi.nlm.nih.gov/pubmed/30513866,"dataset-301,,,,,,,"
10.1016/j.amepre.2016.08.021,American journal of preventive medicine,"FCBS,Flexible Consumer Behavior Survey,NHANES,National Health and Nutrition Examination Survey,Adult,Aged,Body Weight,Cooking,Cross-Sectional Studies,Diet,Energy Intake,Fast Foods,Female,Food Assistance,Humans,Male,Middle Aged,Nutrition Surveys,Obesity,Poverty,Young Adult,NonE Tier 1,Analyzed",Associations of Cooking With Dietary Intake and Obesity Among Supplemental Nutrition Assistance Program Participants,http://www.ncbi.nlm.nih.gov/pubmed/28109417,",,,,,dataset-017,,"
10.1093/ajae/aaw009,,"Discrete Choice Model,Food Access,Store Choice,SNAP,FoodAPS-FS,Analyzed,FSSM,Econ Tier 1",Food Store Choices of Poor Households: A Discrete Choice Analysis of the National Household Food Acquisition and Purchase Survey (FoodAPS),https://www.doi.org/10.1093/ajae/aaw009,"dataset-025,dataset-026,,,,,,"
10.1093/aepp/ppu035,,"Policy targeting,Food deserts,Food access,Poverty,CPS-FSS,Citation,Econ Tier1,FoodAPS",Measuring Food Access and Food Deserts for Policy Purposes ,https://www.doi.org/10.1093/aepp/ppu035,"dataset-025,,,,,,,dataset-033"
,,"Food Security,Generations,Poverty,Material Hardship,Transmission of Food Insecurity,Well-Being,CPS-FSS,Citation,PSID-FFSS,Analyzed,Economic Mobility",Food security and poverty status across generations,http://ukcpr.org/sites/ukcpr/files/research-pdfs/DP2019-06.pdf,",,,,,,,dataset-033"
10.1371/journal.pone.0130903,,"Adult,Bicycling,Body Mass Index,Choice Behavior,Cities,Exercise,Female,Geography,Humans,Life Style,Male,Middle Aged,Motor Activity,Obesity,Regression Analysis,Transportation,Urban Population,Walking,Young Adult,EHM,Eating and Health Module,Eating & Health Module,NonE Tier 1,Citation","Can Walking or Biking to Work Really Make a Difference? Compact Development, Observed Commuter Choice and Body Mass Index",https://www.ncbi.nlm.nih.gov/pubmed/26154176,"dataset-051,,,,,,,"
10.1017/S1368980014001943,Public health nutrition,"Adult,Aged,Cooking,Cross-Sectional Studies,Energy Intake,Family Characteristics,Fast Foods,Feeding Behavior,Female,Food Supply,Health Behavior,Humans,Intention,Male,Meals,Middle Aged,Multivariate Analysis,Nutrition Surveys,Socioeconomic Factors,Weight Loss,Young Adult,NHANES-FSQ,Analyzed,NonE Tier 1,FCBS",Is cooking at home associated with better diet quality or weight-loss intention?,http://www.ncbi.nlm.nih.gov/pubmed/25399031,",,,dataset-048,,dataset-017,,"
10.1016/j.amepre.2017.06.007,American journal of preventive medicine,"FCBS,Flexible Consumer Behavior Survey,NHANES,National Health and Nutrition Examination Survey,Adult,Age Factors,Aged,Consumer Behavior,Feeding Behavior,Female,Food Labeling,Humans,Hypertension,Male,Middle Aged,Nutrition Surveys,Risk Factors,Sex Factors,Snacks,Socioeconomic Factors,Dietary Sodium,United States,Young Adult,NonE Tier 1,analyzed",Nutrition Label Use and Sodium Intake in the U.S,http://www.ncbi.nlm.nih.gov/pubmed/29153124,",,,,,dataset-017,,"
