datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-621,10.1155/2019/9537050,,ISD,The Polymorphism rs17525495 of LTA4H Is Associated with Susceptibility of Crohn’s Disease instead of Intestinal Tuberculosis in a Chinese Han Population,http://downloads.hindawi.com/journals/bmri/2019/9537050.pdf,,,
dataset-621,10.1093/eurheartj/ehx254,,ISD,UK Biobank: opportunities for cardiovascular research,https://academic.oup.com/eurheartj/advance-article-pdf/doi/10.1093/eurheartj/ehx254/17273390/ehx254.pdf,,,
dataset-621,10.1088/1361-6528/aafe5a,,ISD,"Side-gated, enhancement mode, InAs nanowire double quantum dot devices—toward controlling transverse electric fields in spin-transport measurements",https://iopscience.iop.org/article/10.1088/1361-6528/aafe5a/pdf,,,
dataset-621,10.26418/elkha.v11i1.30374,,ISD,Communication Interface Adapter Berbasis Mikrokontroler Arduino Terkendali Sinyal Dual Tone Multi Frequency,http://jurnal.untan.ac.id/index.php/Elkha/article/download/30374/75676581006,,,
dataset-621,10.5194/cp-15-647-2019,,ISD,The climate of Granada (southern Spain) during the first third of the 18th century (1706–1730) according to documentary sources,https://www.clim-past.net/15/647/2019/cp-15-647-2019.pdf,,,
dataset-621,10.1080/00043079.2019.1569946,The Art Bulletin,ISD,"Fray: Art and Textile Politics, by Julia Bryan-Wilson",,,,
dataset-621,10.1002/9781119173243.ch6,,ISD,Effects of PBL on Critical Thinking Skills,,,,
dataset-621,10.1371/journal.ppat.1007680,,ISD,USP49 negatively regulates cellular antiviral responses via deconjugating K63-linked ubiquitination of MITA,https://journals.plos.org/plospathogens/article/file?id=10.1371/journal.ppat.1007680&type=printable,,,
dataset-621,10.1080/21678421.2019.1582673,Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration,ISD,"Clinical audit research and evaluation of motor neuron disease (CARE-MND): a national electronic platform for prospective, longitudinal monitoring of MND in Scotland",,,,
dataset-621,10.1080/13682199.2019.1565695,The Imaging Science Journal,ISD,Binary medical image compression using the volumetric run-length approach,,,,
dataset-621,10.23889/ijpds.v4i1.579,,ISD,Record linkage to enhance consented cohort and routinely collected health data from a UK birth cohort,https://doi.org/10.23889/ijpds.v4i1.579,,,
dataset-621,10.14746/pp.2019.24.1.14,,ISD,Założenia i realizacja polityki rządu polskiego w zakresie rozwoju przemysłu stoczniowego w Polsce w kontekście sytuacji na rynku stoczniowym w świecie,https://pressto.amu.edu.pl/index.php/pp/article/download/18721/18470,,,
dataset-621,10.24965/reala.v0i11.10574,,ISD,"La reducción en el ISD por la adquisición de la vivienda habitual del causante: análisis estatal, autonómico y foral",https://revistasonline.inap.es/index.php?journal=REALA&page=article&op=download&path%5B%5D=10574&path%5B%5D=11477,,,
dataset-621,10.1016/j.neurobiolaging.2018.12.006,Neurobiology of Aging,ISD,Progressive signaling changes in the olfactory nerve of Alzheimer's disease patients,,,,
dataset-621,10.1111/luts.12223,LUTS Lower Urinary Tract Symptoms,ISD,Repeat retropubic suburethral sling procedure is effective for recurrent female stress urinary incontinence,,,,
dataset-621,10.1029/2018je005564,Journal of Geophysical Research Planets,ISD,Space Weathering Induced Via Microparticle Impacts: 2. Dust Impact Simulation and Meteorite Target Analysis,,,,
dataset-621,10.1007/s11663-019-01507-1,Metallurgical and Materials Transactions B,ISD,Effect of Thermoelectric Magnetic Convection on Shrinkage Porosity at the Final Stage of Solidification of GCr18Mo Steel Under Axial Static Magnetic Field,,,,
dataset-621,10.15252/embr.201846293,EMBO Reports,ISD,cGAS facilitates sensing of extracellular cyclic dinucleotides to activate innate immunity,,,,
dataset-621,10.1109/infcomw.2019.8845185,,ISD,Optimizing Degree Distributions of LT-based Codes with Deep Reinforcement Learning,,,,
dataset-621,10.1016/j.commatsci.2019.01.042,Computational Materials Science,ISD,A fully molecular dynamics-based method for modeling nanoporous gold,,,,
dataset-621,10.1016/j.fcr.2019.03.001,Field Crops Research,ISD,Comparative assessment of food-fodder traits in a wide range of wheat germplasm for diverse biophysical target domains in South Asia,,,,
dataset-621,10.1016/j.firesaf.2019.02.001,Fire Safety Journal,ISD,Experimental Study of Fire Spread Between Multiple Full Scale Informal Settlement Dwellings,,,,
dataset-621,10.1002/admi.201801736,Advanced Materials Interfaces,ISD,Marangoni Effect‐Controlled Growth of Oriented Film for High Performance C8‐BTBT Transistors,,,,
dataset-621,10.1007/s11668-019-00610-4,Journal of Failure Analysis and Prevention,ISD,Leakage on Water Cooling Distribution Pipe in a Hydroelectric Power Plant,,,,
dataset-621,10.1007/s11554-015-0551-1,Journal of Real-Time Image Processing,ISD,Efficient reference frame compression scheme for video coding systems: algorithm and VLSI design,,,,
dataset-621,10.1109/nrsc.2019.8734664,,ISD,Backhaul Overhead Traffic Reduction in Dense MmWave Heterogeneous Networks Towards 5G Cellular Systems,,,,
dataset-621,10.1002/hpm.2713,The International Journal of Health Planning and Management,ISD,Post‐stroke ankle‐foot orthoses: Examining referral trends in the Scottish multi‐disciplinary team,,,,
dataset-621,10.1016/j.bpj.2019.02.014,,ISD,Biophysics and structure-function relationships of LRRC8-formed volume-regulated anion channels (VRACs),http://www.cell.com/article/S0006349519301419/pdf,,,
dataset-621,10.1016/s0167-8140(19)31467-7,,ISD,PO-1047 Evaluation of ACE dose calculation model on HDR treatments delivered with a multichannel applicator,https://doi.org/10.1016/s0167-8140(19)31467-7,,,
dataset-621,10.1016/j.dyepig.2018.12.005,Dyes and Pigments,ISD,Highly-flexible and -stable deep-ultraviolet photodiodes made of graphene quantum dots sandwiched between graphene layers,,,,
dataset-621,10.1109/vtcspring.2019.8746445,,ISD,Mobility Context Awareness in Heterogeneous Networks to Enhance Multipath Communications,,,,
dataset-621,10.1007/s10719-019-09864-4,Glycoconjugate Journal,ISD,Overexpression of HexCer and LacCer containing 2-hydroxylated fatty acids in cholangiocarcinoma and the association of the increase of LacCer (d18:1-h23:0) with shorter survival of the patients,,,,
dataset-621,10.1016/j.jenvman.2019.01.102,Journal of Environmental Management,ISD,Fermented food waste for culturing jade perch and Nile tilapia: Growth performance and health risk assessment based on metal/loids,,,,
dataset-621,10.1007/s11213-018-9467-6,Systemic Practice and Action Research,ISD,Exploring Systemic Problems in IS Adoption Using Critical Systems Heuristics,,,,
dataset-621,10.1016/j.canep.2019.02.008,,ISD,Declining hysterectomy prevalence and the estimated impact on uterine cancer incidence in Scotland,https://doi.org/10.1016/j.canep.2019.02.008,,,
dataset-621,10.1002/stc.2336,Structural Control and Health Monitoring,ISD,Analytical research on the dynamic performance of semi‐active inerter‐based vibration isolator with acceleration–velocity‐based control strategy,,,,
dataset-621,10.1029/2018je005563,Journal of Geophysical Research Planets,ISD,"Space Weathering Induced Via Microparticle Impacts: 1. Modeling of Impact Velocities and Flux of Micrometeoroids From Cometary, Asteroidal, and Interstellar Origin in the Main Asteroid Belt and the Near‐Earth Environment",,,,
dataset-621,10.3327/jaesj.49.89,,ISD,INPRO (革新的原子炉および燃料サイクル国際プロジェクト) の活動状況と今後の計画,https://www.jstage.jst.go.jp/article/jaesj1959/49/2/49_89/_pdf,,,
dataset-621,10.1109/tim.2018.2863499,IEEE Transactions on Instrumentation and Measurement,ISD,ADMOST: UAV Flight Data Anomaly Detection and Mitigation via Online Subspace Tracking,,,,
dataset-621,10.1109/iccet.2019.8726917,,ISD,Performance Evaluation for 5G NR based Uplink Millimeter-wave MIMO Systems under Urban Micro Cell,,,,
dataset-621,10.1002/pnp.530,,ISD,Equivalence of mental and physical illness: the paradox of provision,https://onlinelibrary.wiley.com/doi/pdf/10.1002/pnp.530,,,
dataset-621,10.1007/s00415-019-09190-7,Journal of Neurology,ISD,Changing epidemiology of motor neurone disease in Scotland,,,,
dataset-621,10.1007/s10803-018-3834-0,Journal of Autism and Developmental Disorders,ISD,Autism Spectrum Disorder: Incidence and Time Trends Over Two Decades in a Population-Based Birth Cohort,,,,
dataset-621,10.1002/nau.23960,,ISD,More about the urethral hanging theory (UHT) and a response to Dr. Peter Petros’ comments,https://onlinelibrary.wiley.com/doi/pdf/10.1002/nau.23960,,,
dataset-621,10.1016/j.jclepro.2019.01.058,Journal of Cleaner Production,ISD,A systematic review of empirical methods for modelling sectoral carbon emissions in China,,,,
dataset-621,10.1016/j.tele.2019.01.003,,ISD,"Assessing the capacity, coverage and cost of 5G infrastructure strategies: Analysis of The Netherlands",https://doi.org/10.1016/j.tele.2019.01.003,,,
dataset-621,10.1177/0269881119827888,Journal of Psychopharmacology,ISD,Pharmaco-epidemiology of antidepressant exposure in a UK cohort record-linkage study,,,,
dataset-621,10.1109/radar.2019.8835615,2008 IEEE Radar Conference,ISD,Millimeter wave V2I beam-training using base-station mounted radar,,,,
dataset-621,10.1016/j.bios.2019.01.047,Biosensors and Bioelectronics,ISD,Graphene-based Electrochemical Biosensors for Monitoring Noncommunicable Disease Biomarkers,,,,
dataset-621,10.1139/cjps-2018-0221,,ISD,AAC Warman Canada Western Red Spring wheat,https://www.nrcresearchpress.com/doi/pdf/10.1139/cjps-2018-0221,,,
dataset-621,10.1109/wcnc.2019.8886040,2013 IEEE Wireless Communications and Networking Conference (WCNC),ISD,Rogue Drone Detection: A Machine Learning Approach,,,,
dataset-621,10.1016/j.jpedsurg.2018.06.017,Journal of Pediatric Surgery,ISD,Standardized irrigation technique reduces intra-abdominal abscess after appendectomy,,,,
dataset-621,10.1007/s00442-019-04377-1,Oecologia,ISD,Seasonal timing in honey bee colonies: phenology shifts affect honey stores and varroa infestation levels,,,,
dataset-621,10.1111/apps.12159,Applied Psychology,ISD,Social Interaction and Internet‐Based Surveys: Examining the Effects of Virtual and In‐Person Proctors on Careless Response,,,,
dataset-621,10.1007/s00394-018-1625-1,,ISD,The urinary phenolic acid profile varies between younger and older adults after a polyphenol-rich meal despite limited differences in in vitro colonic catabolism,https://link.springer.com/content/pdf/10.1007%2Fs00394-018-1625-1.pdf,,,
dataset-621,10.1109/vtcspring.2019.8746698,,ISD,Secure Data Offloading Strategy for Connected and Autonomous Vehicles,https://research-information.bristol.ac.uk/files/190707681/1903.01355v1.pdf,,,
dataset-621,10.1007/s00345-018-2564-4,World Journal of Urology,ISD,Female urethroplasty: contemporary thinking,,,,
dataset-621,10.1109/wcnc.2019.8885459,2013 IEEE Wireless Communications and Networking Conference (WCNC),ISD,Signaling Overhead and Power Consumption during Handover in LTE,,,,
dataset-621,10.1016/j.infsof.2018.12.004,Information and Software Technology,ISD,A Systematic Mapping Study of Infrastructure as Code Research,,,,
dataset-621,10.1111/wvn.12352,Worldviews on Evidence-Based Nursing,ISD,Nonpharmacological Interventions for Cancer‐Related Fatigue: A Systematic Review and Bayesian Network Meta‐Analysis,,,,
dataset-621,10.1111/luts.12244,LUTS Lower Urinary Tract Symptoms,ISD,Bladder dysfunction does not affect long‐term success rate of the retropubic suburethral sling procedure in women with stress urinary incontinence,,,,
dataset-621,10.1007/s41999-018-00158-w,European Geriatric Medicine,ISD,"Self-reported insomnia symptom, sleep duration and the risk of recurrent falls among older men and women",,,,
dataset-621,10.1016/j.ymeth.2019.03.009,,ISD,Role of Integrative Structural Biology in Understanding Transcriptional Initiation,https://doi.org/10.1016/j.ymeth.2019.03.009,,,
dataset-621,10.1109/wcnc.2019.8885586,2013 IEEE Wireless Communications and Networking Conference (WCNC),ISD,Self-Tuning Spectral Clustering for Adaptive Tracking Areas Design in 5G Ultra-Dense Networks,,,,
dataset-621,10.1534/genetics.118.301719,,ISD,A Shift in Aggregation Avoidance Strategy Marks a Long-Term Direction to Protein Evolution,http://www.genetics.org/content/genetics/early/2019/01/28/genetics.118.301719.full.pdf,,,
dataset-621,10.1016/s0167-8140(19)31466-5,,ISD,PO-1046 Precision of source tracking in brachytherapy with scintillation detectors,https://doi.org/10.1016/s0167-8140(19)31466-5,,,
dataset-621,10.1111/ajt.15405,American Journal of Transplantation,ISD,Oral Abstracts,,,,
dataset-621,10.1111/ijfs.14021,International Journal of Food Science & Technology,ISD,"Effects of heating method and temperature in combination with hypoxic treatment on γ‐aminobutyric acid, phenolics content and antioxidant activity of germinated rice",,,,
dataset-621,10.1109/nems.2019.8915664,2017 IEEE 12th International Conference on Nano/Micro Engineered and Molecular Systems (NEMS),ISD,A Real-Time Free Chlorine Monitoring by Graphene Field-Effect Transistor,,,,
dataset-621,10.1088/1748-9326/ab018a,,ISD,The asymmetric impact of abundant preceding rainfall on heat stress in low latitudes,https://iopscience.iop.org/article/10.1088/1748-9326/ab018a/pdf,,,
dataset-621,10.3389/fimmu.2019.00556,,ISD,Small-Molecule Immunosuppressive Drugs and Therapeutic Immunoglobulins Differentially Inhibit NK Cell Effector Functions in vitro,https://www.frontiersin.org/articles/10.3389/fimmu.2019.00556/pdf,,,
dataset-621,10.1117/12.2513366,,ISD,Design and analysis of a shock absorber with both tunable inertance and damping,,,,
dataset-621,10.1080/17512786.2019.1596752,Journalism Practice,ISD,Journalism in Disguise: Standpoint Theory and the Ethics of Günter Wallraff’s Undercover Immersion,,,,
dataset-621,10.1080/10439463.2017.1376668,Policing & Society,ISD,Does agency type matter? A comparison of chiefs’ perceptions of the institutional environment across three agency types,,,,
dataset-621,10.1101/587501,,ISD,Human DNA-PK activates a STING-independent DNA sensing pathway,https://www.biorxiv.org/content/biorxiv/early/2019/03/23/587501.full.pdf,,,
dataset-621,10.1007/s00394-019-01947-0,European Journal of Nutrition,ISD,Inflammatory potential of diet and risk of lymphoma in the European Prospective Investigation into Cancer and Nutrition,,,,
